customer_id,tenure_months,monthly_charges,support_tickets,payment_delays,churn_label
CUST-02204,9,99.27,6,3,1
CUST-02205,16,47.91,0,0,1
CUST-02206,69,84.64,0,0,0
CUST-02207,61,107.33,4,1,0
CUST-02208,10,24.16,1,3,1
CUST-02209,50,103.06,7,3,1
CUST-02210,3,77.13,2,3,1
CUST-02211,70,80.75,0,4,0
CUST-02212,51,72.32,1,2,0
CUST-02213,19,107.45,9,2,1
CUST-02214,42,24.34,9,2,1
CUST-02215,35,46.1,6,4,1
CUST-02216,46,107.58,5,3,1
CUST-02217,26,95.23,7,2,1
CUST-02218,69,21.76,6,3,1
CUST-02219,64,71.7,9,1,1
CUST-02220,37,72.96,7,2,1
CUST-02221,49,60.09,2,1,0
CUST-02222,21,49.74,5,4,1
CUST-02223,64,88.17,6,0,1
CUST-02224,5,40.78,9,4,1
CUST-02225,70,99.89,0,4,0
CUST-02226,4,100.3,0,4,1
CUST-02227,39,61.53,6,2,1
CUST-02228,35,48.35,2,1,1
CUST-02229,1,48.39,2,2,1
CUST-02230,24,68.23,4,0,1
CUST-02231,57,91.96,5,4,1
CUST-02232,70,55.89,1,3,0
CUST-02233,41,81.0,2,0,0
CUST-02234,54,58.25,5,1,1
CUST-02235,46,50.45,2,0,0
CUST-02236,60,22.49,4,2,1
CUST-02237,60,20.39,8,3,1
CUST-02238,57,42.72,2,2,1
CUST-02239,31,60.64,5,4,1
CUST-02240,24,105.13,4,4,1
CUST-02241,36,99.85,4,0,1
CUST-02242,30,46.72,5,4,1
CUST-02243,24,44.45,5,4,1
CUST-02244,30,42.73,0,1,1
CUST-02245,7,53.92,8,1,1
CUST-02246,35,69.82,4,2,1
CUST-02247,55,63.87,0,2,0
CUST-02248,14,41.83,7,1,1
CUST-02249,10,33.05,6,0,1
CUST-02250,16,21.26,6,1,1
CUST-02251,54,35.4,4,2,1
CUST-02252,70,90.54,0,3,0
CUST-02253,44,44.36,8,4,1
CUST-02254,45,66.86,8,3,1
CUST-02255,56,79.13,7,3,1
CUST-02256,57,108.68,4,4,1
CUST-02257,21,108.89,2,1,1
CUST-02258,68,94.57,7,0,1
CUST-02259,50,23.52,0,3,1
CUST-02260,33,77.51,2,0,1
CUST-02261,7,98.66,6,2,1
CUST-02262,70,21.73,3,3,1
CUST-02263,15,74.97,6,2,1
CUST-02264,32,105.78,4,1,1
CUST-02265,20,67.41,5,3,1
CUST-02266,15,20.41,6,2,1
CUST-02267,48,21.1,9,2,1
CUST-02268,71,61.66,6,1,1
CUST-02269,21,35.5,6,0,1
CUST-02270,42,86.45,6,0,1
CUST-02271,26,90.88,6,3,1
CUST-02272,14,37.79,2,1,1
CUST-02273,57,108.85,2,3,1
CUST-02274,37,64.19,6,0,1
CUST-02275,58,34.28,1,1,0
CUST-02276,21,96.43,1,4,1
CUST-02277,69,99.0,2,1,0
CUST-02278,3,83.93,3,1,1
CUST-02279,37,105.35,5,4,1
CUST-02280,49,93.74,7,2,1
CUST-02281,19,108.22,9,2,1
CUST-02282,12,63.39,9,2,1
CUST-02283,61,94.76,6,0,1
CUST-02284,41,119.98,3,1,1
CUST-02285,33,92.49,1,4,1
CUST-02286,50,31.42,1,0,0
CUST-02287,68,71.83,3,4,1
CUST-02288,71,78.73,5,0,0
CUST-02289,33,37.42,2,0,1
CUST-02290,24,116.29,5,0,1
CUST-02291,61,37.56,4,4,1
CUST-02292,61,37.76,4,3,1
CUST-02293,28,111.52,1,0,0
CUST-02294,58,66.52,7,2,1
CUST-02295,43,26.32,4,1,1
CUST-02296,41,79.82,1,3,1
CUST-02297,39,80.18,6,3,1
CUST-02298,49,26.45,8,4,1
CUST-02299,17,117.25,8,3,1
CUST-02300,70,74.4,0,4,0
CUST-02301,70,75.98,6,4,1
CUST-02302,65,72.01,8,2,1
CUST-02303,5,81.07,5,0,1
CUST-02304,2,46.43,0,3,1
CUST-02305,22,48.72,1,0,1
CUST-02306,57,71.13,3,0,0
CUST-02307,66,100.67,3,0,0
CUST-02308,16,24.99,1,4,1
CUST-02309,51,80.34,7,0,1
CUST-02310,39,100.68,1,3,1
CUST-02311,40,35.69,2,4,1
CUST-02312,38,21.5,3,3,1
CUST-02313,60,51.27,8,4,1
CUST-02314,59,78.81,9,1,1
CUST-02315,10,33.83,0,1,1
CUST-02316,64,62.61,7,1,1
CUST-02317,63,75.23,4,1,0
CUST-02318,49,79.89,6,4,1
CUST-02319,64,47.44,7,0,1
CUST-02320,32,60.0,4,2,1
CUST-02321,7,97.83,7,2,1
CUST-02322,21,114.12,9,1,1
CUST-02323,20,106.19,7,0,1
CUST-02324,26,76.43,8,3,1
CUST-02325,68,61.03,1,0,0
CUST-02326,15,53.3,2,3,1
CUST-02327,14,32.5,0,2,1
CUST-02328,27,30.66,3,0,1
CUST-02329,40,88.84,4,0,1
CUST-02330,58,45.98,0,2,0
CUST-02331,28,45.47,7,0,1
CUST-02332,26,119.82,1,3,1
CUST-02333,63,38.79,0,0,0
CUST-02334,66,34.81,1,3,1
CUST-02335,25,29.87,4,1,1
CUST-02336,3,77.98,8,0,1
CUST-02337,44,82.79,8,3,1
CUST-02338,42,56.52,1,2,1
CUST-02339,6,73.54,1,1,1
CUST-02340,39,98.84,2,0,0
CUST-02341,52,101.81,6,3,1
CUST-02342,23,115.79,2,0,1
CUST-02343,50,102.43,0,3,0
CUST-02344,43,76.48,5,0,1
CUST-02345,19,37.97,2,1,1
CUST-02346,69,29.98,0,1,0
CUST-02347,51,25.45,3,0,1
CUST-02348,11,86.65,0,0,1
CUST-02349,12,100.75,0,4,1
CUST-02350,8,70.87,1,0,1
CUST-02351,24,25.47,9,0,1
CUST-02352,41,73.55,7,1,1
CUST-02353,36,113.57,1,0,0
CUST-02354,55,79.76,1,2,0
CUST-02355,9,100.94,9,0,1
CUST-02356,47,100.02,9,4,1
CUST-02357,15,113.21,7,3,1
CUST-02358,48,97.02,5,1,1
CUST-02359,42,94.77,3,2,1
CUST-02360,60,43.41,2,3,1
CUST-02361,70,25.99,0,2,0
CUST-02362,12,71.76,2,1,1
CUST-02363,2,32.44,8,4,1
CUST-02364,7,116.22,4,1,1
CUST-02365,3,48.99,5,2,1
CUST-02366,3,105.29,4,2,1
CUST-02367,27,58.76,0,1,1
CUST-02368,40,52.32,9,0,1
CUST-02369,33,113.52,0,1,0
CUST-02370,1,56.33,3,4,1
CUST-02371,8,59.03,2,1,1
CUST-02372,32,30.61,7,3,1
CUST-02373,48,87.04,6,0,1
CUST-02374,4,48.88,6,3,1
CUST-02375,70,78.56,7,1,1
CUST-02376,19,79.14,9,0,1
CUST-02377,32,91.92,6,3,1
CUST-02378,9,94.52,9,3,1
CUST-02379,12,71.45,1,0,1
CUST-02380,11,53.1,3,0,1
CUST-02381,46,103.75,5,2,1
CUST-02382,16,50.99,2,0,1
CUST-02383,1,70.75,2,1,1
CUST-02384,63,60.13,5,4,1
CUST-02385,21,105.51,0,2,1
CUST-02386,30,63.19,0,0,0
CUST-02387,13,58.61,4,4,1
CUST-02388,34,88.98,0,2,1
CUST-02389,4,80.24,9,1,1
CUST-02390,28,30.72,7,4,1
CUST-02391,59,70.82,1,0,0
CUST-02392,27,93.55,5,0,1
CUST-02393,69,119.21,9,1,1
CUST-02394,25,82.91,9,2,1
CUST-02395,3,57.03,4,4,1
CUST-02396,68,42.62,9,1,1
CUST-02397,25,107.28,3,2,1
CUST-02398,20,101.46,0,3,1
CUST-02399,34,43.39,2,3,1
CUST-02400,26,40.06,3,2,1
CUST-02401,5,91.51,1,0,1
CUST-02402,61,51.5,1,0,0
CUST-02403,9,50.64,1,3,1
CUST-02404,50,35.23,0,0,0
CUST-02405,6,46.4,9,0,1
CUST-02406,60,62.75,1,2,0
CUST-02407,44,93.28,5,2,1
CUST-02408,11,53.63,2,0,1
CUST-02409,66,52.86,9,2,1
CUST-02410,47,48.49,4,4,1
CUST-02411,3,67.83,0,3,1
CUST-02412,30,38.06,7,4,1
CUST-02413,21,68.56,3,4,1
CUST-02414,28,90.42,8,0,1
CUST-02415,62,22.98,3,0,0
CUST-02416,33,20.98,1,4,1
CUST-02417,35,27.51,2,4,1
CUST-02418,52,73.57,4,1,1
CUST-02419,34,105.45,9,1,1
CUST-02420,41,20.49,5,3,1
CUST-02421,51,113.67,6,4,1
CUST-02422,47,30.63,3,2,1
CUST-02423,58,104.2,6,1,1
CUST-02424,57,68.29,9,0,1
CUST-02425,23,85.94,2,4,1
CUST-02426,48,71.07,6,2,1
CUST-02427,22,67.7,3,2,1
CUST-02428,17,103.49,7,2,1
CUST-02429,69,95.59,8,0,1
CUST-02430,11,68.34,6,1,1
CUST-02431,15,31.16,7,2,1
CUST-02432,35,31.54,7,1,1
CUST-02433,33,100.15,1,3,1
CUST-02434,16,72.94,8,0,1
CUST-02435,34,68.16,5,1,1
CUST-02436,66,88.06,3,1,0
CUST-02437,40,105.88,4,2,1
CUST-02438,28,82.89,9,2,1
CUST-02439,47,96.28,4,0,0
CUST-02440,39,96.53,6,1,1
CUST-02441,70,55.63,8,4,1
CUST-02442,20,47.41,6,2,1
CUST-02443,1,100.12,8,2,1
CUST-02444,63,57.72,3,3,1
CUST-02445,67,110.33,9,0,1
CUST-02446,4,26.97,9,1,1
CUST-02447,58,25.82,3,1,1
CUST-02448,25,112.7,5,1,1
CUST-02449,47,84.85,7,2,1
CUST-02450,38,57.96,8,0,1
CUST-02451,15,95.51,0,1,1
CUST-02452,63,87.23,0,4,0
CUST-02453,21,73.12,7,3,1
CUST-02454,57,29.89,6,3,1
CUST-02455,53,101.22,8,1,1
CUST-02456,46,106.6,2,2,1
CUST-02457,14,37.22,9,3,1
CUST-02458,17,105.05,4,3,1
CUST-02459,39,107.78,2,3,1
CUST-02460,9,74.94,4,3,1
CUST-02461,6,85.62,9,1,1
CUST-02462,23,58.22,0,0,0
CUST-02463,59,48.18,3,0,0
CUST-02464,46,92.2,5,2,1
CUST-02465,38,106.19,1,4,1
CUST-02466,14,85.41,6,0,1
CUST-02467,62,71.16,7,4,1
CUST-02468,35,35.89,0,0,0
CUST-02469,19,25.35,3,0,1
CUST-02470,30,64.57,3,2,1
CUST-02471,25,24.93,4,3,1
CUST-02472,40,76.93,3,2,1
CUST-02473,14,58.27,8,0,1
CUST-02474,26,95.72,6,3,1
CUST-02475,22,50.56,1,3,1
CUST-02476,48,79.3,0,3,1
CUST-02477,51,73.77,8,4,1
CUST-02478,3,20.47,0,0,1
CUST-02479,42,27.24,5,1,1
CUST-02480,19,49.04,1,2,1
CUST-02481,28,108.22,3,4,1
CUST-02482,45,34.7,5,2,1
CUST-02483,71,91.09,4,1,0
CUST-02484,63,117.34,5,3,1
CUST-02485,19,99.06,2,1,1
CUST-02486,47,44.29,4,2,1
CUST-02487,14,110.84,1,1,1
CUST-02488,38,29.31,6,0,1
CUST-02489,53,66.81,2,1,0
CUST-02490,61,108.75,0,0,0
CUST-02491,36,84.13,7,1,1
CUST-02492,40,61.36,7,0,1
CUST-02493,30,49.28,2,0,1
CUST-02494,9,57.51,6,1,1
CUST-02495,64,70.89,8,4,1
CUST-02496,33,51.9,7,3,1
CUST-02497,52,116.9,2,3,1
CUST-02498,14,113.31,1,3,1
CUST-02499,53,107.07,9,0,1
CUST-02500,59,62.18,6,3,1
CUST-02501,41,89.13,6,0,1
CUST-02502,68,110.28,8,4,1
CUST-02503,68,105.04,4,1,0
CUST-02504,8,61.43,3,1,1
CUST-02505,2,31.24,7,0,1
CUST-02506,41,27.56,3,0,1
CUST-02507,55,77.71,3,4,1
CUST-02508,16,84.26,1,3,1
CUST-02509,62,104.98,0,4,0
CUST-02510,48,49.25,3,1,1
CUST-02511,30,36.75,6,1,1
CUST-02512,12,57.9,8,3,1
CUST-02513,35,55.36,8,1,1
CUST-02514,11,33.25,9,0,1
CUST-02515,64,87.23,0,1,0
CUST-02516,50,70.87,4,2,1
CUST-02517,21,92.11,6,3,1
CUST-02518,69,55.27,6,3,1
CUST-02519,48,52.57,9,3,1
CUST-02520,20,67.26,5,2,1
CUST-02521,67,107.74,9,4,1
CUST-02522,44,24.03,3,0,1
CUST-02523,33,100.48,2,3,1
CUST-02524,61,56.9,8,1,1
CUST-02525,9,105.46,9,0,1
CUST-02526,68,100.22,3,1,0
CUST-02527,35,54.88,7,0,1
CUST-02528,65,89.39,0,0,0
CUST-02529,8,35.96,6,1,1
CUST-02530,45,109.63,5,1,1
CUST-02531,47,60.45,0,0,0
CUST-02532,40,65.56,3,3,1
CUST-02533,54,90.58,4,1,1
CUST-02534,46,102.08,7,2,1
CUST-02535,47,43.63,3,2,1
CUST-02536,15,86.14,2,0,1
CUST-02537,19,59.2,1,4,1
CUST-02538,26,56.87,3,0,1
CUST-02539,52,89.0,9,0,1
CUST-02540,22,58.72,3,3,1
CUST-02541,21,54.61,9,3,1
CUST-02542,51,103.59,4,4,1
CUST-02543,38,30.13,6,4,1
CUST-02544,20,87.59,8,4,1
CUST-02545,29,44.87,1,4,1
CUST-02546,51,21.55,4,4,1
CUST-02547,4,36.68,9,0,1
CUST-02548,55,80.67,8,0,1
CUST-02549,71,90.91,2,2,0
CUST-02550,28,22.11,0,2,1
CUST-02551,4,23.64,1,1,1
CUST-02552,22,110.25,5,0,1
CUST-02553,45,27.33,4,4,1
CUST-02554,67,109.42,0,1,0
CUST-02555,66,42.82,0,3,0
CUST-02556,34,94.0,3,0,1
CUST-02557,55,50.97,3,2,1
CUST-02558,1,105.88,5,0,1
CUST-02559,38,90.05,5,0,1
CUST-02560,6,60.18,9,0,1
CUST-02561,25,27.63,5,0,1
CUST-02562,17,93.27,0,3,1
CUST-02563,61,81.69,9,2,1
CUST-02564,12,20.29,8,0,1
CUST-02565,6,20.94,6,3,1
CUST-02566,27,100.88,6,1,1
CUST-02567,8,45.94,6,0,1
CUST-02568,65,83.61,1,3,0
CUST-02569,57,65.42,1,4,1
CUST-02570,40,106.34,5,1,1
CUST-02571,14,111.7,6,2,1
CUST-02572,35,119.68,2,0,0
CUST-02573,48,35.37,3,0,1
CUST-02574,56,106.3,2,3,1
CUST-02575,49,46.6,6,2,1
CUST-02576,13,79.08,6,4,1
CUST-02577,61,70.58,3,1,0
CUST-02578,49,21.8,6,2,1
CUST-02579,46,113.28,4,0,0
CUST-02580,62,27.83,0,3,0
CUST-02581,8,88.82,9,4,1
CUST-02582,43,98.5,3,3,1
CUST-02583,20,99.53,6,1,1
CUST-02584,39,33.55,1,2,1
CUST-02585,49,64.76,1,3,1
CUST-02586,64,102.94,0,3,0
CUST-02587,62,50.27,1,0,0
CUST-02588,54,66.77,9,3,1
CUST-02589,9,47.28,7,4,1
CUST-02590,37,66.36,7,2,1
CUST-02591,49,108.78,7,1,1
CUST-02592,41,65.51,0,3,1
CUST-02593,17,75.59,0,4,1
CUST-02594,21,60.4,9,1,1
CUST-02595,51,66.01,3,4,1
CUST-02596,59,21.52,5,3,1
CUST-02597,39,48.37,7,3,1
CUST-02598,55,63.66,1,2,0
CUST-02599,41,83.38,2,0,0
CUST-02600,39,65.01,5,4,1
CUST-02601,13,53.78,9,0,1
CUST-02602,64,58.81,3,0,0
CUST-02603,11,44.23,1,1,1
CUST-02604,19,112.45,6,1,1
CUST-02605,11,72.17,3,4,1
CUST-02606,46,21.34,7,0,1
CUST-02607,45,21.94,7,2,1
CUST-02608,1,117.3,6,0,1
CUST-02609,40,42.15,9,1,1
CUST-02610,19,100.56,8,0,1
CUST-02611,61,25.83,3,3,1
CUST-02612,12,112.12,6,3,1
CUST-02613,61,107.44,9,2,1
CUST-02614,33,77.11,9,4,1
CUST-02615,45,20.9,0,0,0
CUST-02616,69,45.78,3,3,1
CUST-02617,8,60.68,1,4,1
CUST-02618,25,66.01,8,3,1
CUST-02619,46,49.77,4,4,1
CUST-02620,30,23.29,2,4,1
CUST-02621,47,79.01,3,3,1
CUST-02622,49,72.42,5,1,1
CUST-02623,47,48.3,9,4,1
CUST-02624,18,23.8,0,0,1
CUST-02625,66,119.46,6,3,1
CUST-02626,68,68.2,7,1,1
CUST-02627,33,95.6,6,3,1
CUST-02628,36,65.23,6,2,1
CUST-02629,19,24.32,8,0,1
CUST-02630,28,50.96,3,2,1
CUST-02631,40,52.01,6,4,1
CUST-02632,15,103.84,8,4,1
CUST-02633,41,85.42,4,2,1
CUST-02634,39,47.54,1,2,1
CUST-02635,2,116.77,4,4,1
CUST-02636,63,52.15,3,1,0
CUST-02637,29,119.82,7,0,1
CUST-02638,66,119.62,4,3,1
CUST-02639,51,39.12,8,2,1
CUST-02640,10,51.27,8,0,1
CUST-02641,14,68.6,2,3,1
CUST-02642,51,86.41,9,3,1
CUST-02643,39,72.8,5,2,1
CUST-02644,28,116.94,5,1,1
CUST-02645,3,92.4,3,1,1
CUST-02646,70,41.2,9,0,1
CUST-02647,27,30.51,2,0,1
CUST-02648,2,88.84,0,4,1
CUST-02649,38,35.85,6,1,1
CUST-02650,3,98.77,4,0,1
CUST-02651,16,51.1,9,4,1
CUST-02652,40,52.69,6,3,1
CUST-02653,2,21.08,0,0,1
CUST-02654,41,90.1,7,4,1
CUST-02655,12,31.33,2,1,1
CUST-02656,35,97.29,6,3,1
CUST-02657,65,69.19,2,0,0
CUST-02658,55,98.43,2,1,0
CUST-02659,45,78.39,9,3,1
CUST-02660,62,28.24,8,2,1
CUST-02661,49,96.57,1,1,0
CUST-02662,25,26.98,3,2,1
CUST-02663,23,67.87,5,0,1
CUST-02664,24,37.23,2,4,1
CUST-02665,38,95.23,9,0,1
CUST-02666,28,111.16,9,1,1
CUST-02667,21,75.41,6,2,1
CUST-02668,54,72.71,6,2,1
CUST-02669,18,96.4,4,3,1
CUST-02670,36,20.51,2,0,1
CUST-02671,45,111.78,1,0,0
CUST-02672,53,39.74,3,1,1
CUST-02673,30,118.41,3,2,1
CUST-02674,60,93.63,7,1,1
CUST-02675,32,97.43,7,1,1
CUST-02676,67,85.62,4,2,1
CUST-02677,67,67.17,5,1,1
CUST-02678,28,77.16,7,2,1
CUST-02679,44,24.64,0,1,0
CUST-02680,41,82.4,4,4,1
CUST-02681,63,82.61,3,1,0
CUST-02682,23,109.12,3,1,1
CUST-02683,48,70.57,1,4,1
CUST-02684,32,27.71,9,0,1
CUST-02685,57,50.62,0,2,0
CUST-02686,33,85.56,5,3,1
CUST-02687,24,43.93,6,4,1
CUST-02688,39,48.05,4,0,1
CUST-02689,34,102.05,7,1,1
CUST-02690,56,78.43,8,0,1
CUST-02691,28,70.85,1,4,1
CUST-02692,37,51.85,3,1,1
CUST-02693,7,93.09,8,0,1
CUST-02694,68,48.77,4,3,1
CUST-02695,37,93.71,2,2,1
CUST-02696,56,27.01,5,2,1
CUST-02697,65,106.45,2,4,1
CUST-02698,65,69.96,4,1,0
CUST-02699,47,63.85,2,1,1
CUST-02700,20,81.1,5,2,1
CUST-02701,19,82.42,9,0,1
CUST-02702,29,33.2,4,1,1
CUST-02703,60,95.62,8,3,1
CUST-02704,18,47.59,2,3,1
CUST-02705,35,110.5,5,1,1
CUST-02706,43,101.79,7,1,1
CUST-02707,11,54.63,6,2,1
CUST-02708,49,100.77,5,4,1
CUST-02709,38,55.64,1,2,1
CUST-02710,64,30.09,6,4,1
CUST-02711,69,116.19,7,3,1
CUST-02712,8,85.26,0,4,1
CUST-02713,34,65.61,8,2,1
CUST-02714,48,59.78,3,1,1
CUST-02715,56,52.47,7,4,1
CUST-02716,65,118.14,9,2,1
CUST-02717,31,33.47,6,3,1
CUST-02718,4,51.48,9,4,1
CUST-02719,50,68.55,6,3,1
CUST-02720,69,67.8,1,3,0
CUST-02721,30,67.14,0,0,0
CUST-02722,59,37.58,3,4,1
CUST-02723,67,34.49,1,2,0
CUST-02724,45,45.48,7,4,1
CUST-02725,4,111.45,9,4,1
CUST-02726,26,31.31,6,3,1
CUST-02727,27,95.74,7,3,1
CUST-02728,46,95.75,5,3,1
CUST-02729,64,100.98,0,3,0
CUST-02730,51,108.66,8,2,1
CUST-02731,50,46.3,5,1,1
CUST-02732,6,42.46,9,0,1
CUST-02733,59,66.55,0,3,0
CUST-02734,15,46.51,0,3,1
CUST-02735,30,93.43,7,0,1
CUST-02736,42,83.59,5,3,1
CUST-02737,37,107.5,7,1,1
CUST-02738,42,28.27,7,4,1
CUST-02739,35,111.51,7,0,1
CUST-02740,6,49.33,9,2,1
CUST-02741,68,69.07,6,0,1
CUST-02742,18,63.86,6,1,1
CUST-02743,29,96.03,9,2,1
CUST-02744,59,62.03,3,4,1
CUST-02745,47,114.36,8,3,1
CUST-02746,17,110.25,1,0,0
CUST-02747,22,107.22,8,2,1
CUST-02748,68,27.13,9,0,1
CUST-02749,69,105.43,2,4,1
CUST-02750,37,98.16,1,0,0
CUST-02751,49,30.35,3,2,1
CUST-02752,13,30.74,4,1,1
CUST-02753,34,30.12,1,2,1
CUST-02754,53,21.13,0,0,0
CUST-02755,51,74.86,9,4,1
CUST-02756,3,117.34,4,3,1
CUST-02757,42,63.87,8,3,1
CUST-02758,32,74.08,4,4,1
CUST-02759,51,116.8,9,0,1
CUST-02760,46,45.52,8,4,1
CUST-02761,21,105.85,9,0,1
CUST-02762,44,74.64,5,2,1
CUST-02763,11,76.95,2,1,1
CUST-02764,68,54.32,3,0,0
CUST-02765,1,76.16,3,3,1
CUST-02766,63,27.31,0,3,0
CUST-02767,24,96.46,2,1,1
CUST-02768,13,48.47,2,0,1
CUST-02769,11,108.76,0,1,1
CUST-02770,51,56.79,8,2,1
CUST-02771,17,34.28,0,1,1
CUST-02772,24,89.59,8,2,1
CUST-02773,19,36.46,0,3,1
CUST-02774,37,95.37,1,2,1
CUST-02775,8,116.81,1,0,1
CUST-02776,28,97.96,5,0,1
CUST-02777,5,22.24,6,0,1
CUST-02778,17,79.99,0,0,0
CUST-02779,36,89.54,2,4,1
CUST-02780,19,102.55,1,2,1
CUST-02781,64,25.6,7,0,1
CUST-02782,11,68.01,8,1,1
CUST-02783,54,73.54,1,1,0
CUST-02784,45,36.91,1,4,1
CUST-02785,47,52.24,9,2,1
CUST-02786,12,64.02,8,2,1
CUST-02787,21,103.32,3,2,1
CUST-02788,11,112.94,4,4,1
CUST-02789,5,82.84,8,2,1
CUST-02790,56,59.49,5,2,1
CUST-02791,20,45.4,9,0,1
CUST-02792,41,118.21,8,2,1
CUST-02793,46,118.3,8,0,1
CUST-02794,12,112.5,6,0,1
CUST-02795,70,98.57,9,2,1
CUST-02796,17,52.58,8,1,1
CUST-02797,19,101.7,4,3,1
CUST-02798,26,60.88,4,1,1
CUST-02799,48,52.68,7,2,1
CUST-02800,52,94.49,9,2,1
CUST-02801,70,27.97,3,1,0
CUST-02802,55,24.86,8,2,1
CUST-02803,33,64.8,6,0,1
CUST-02804,62,64.56,6,4,1
CUST-02805,23,109.56,2,2,1
CUST-02806,15,32.62,3,2,1
CUST-02807,27,32.33,6,1,1
CUST-02808,64,34.75,4,0,0
CUST-02809,51,22.97,2,1,1
CUST-02810,53,27.17,0,1,0
CUST-02811,51,85.99,6,2,1
CUST-02812,47,63.16,5,0,1
CUST-02813,4,96.36,9,2,1
CUST-02814,7,119.26,6,2,1
CUST-02815,35,85.9,1,2,1
CUST-02816,48,25.05,3,2,1
CUST-02817,45,30.46,1,4,1
CUST-02818,19,108.1,7,3,1
CUST-02819,63,72.75,6,0,1
CUST-02820,38,102.48,0,4,1
CUST-02821,67,105.66,1,3,0
CUST-02822,59,112.77,1,3,0
CUST-02823,69,114.98,3,3,0
CUST-02824,13,75.48,2,4,1
CUST-02825,47,54.1,0,0,0
CUST-02826,61,116.19,1,1,0
CUST-02827,31,74.74,8,3,1
CUST-02828,22,26.43,0,1,1
CUST-02829,43,84.28,8,1,1
CUST-02830,67,78.77,6,2,1
CUST-02831,54,109.58,1,1,0
CUST-02832,10,85.32,1,2,1
CUST-02833,42,54.91,4,0,1
CUST-02834,64,116.62,4,0,0
CUST-02835,21,100.16,3,2,1
CUST-02836,66,83.04,9,0,1
CUST-02837,41,49.29,9,3,1
CUST-02838,24,57.35,2,0,1
CUST-02839,35,87.0,3,2,1
CUST-02840,56,27.2,9,3,1
CUST-02841,30,45.67,3,1,1
CUST-02842,57,91.39,1,1,0
CUST-02843,47,68.0,4,1,1
CUST-02844,35,60.24,4,2,1
CUST-02845,19,35.15,4,1,1
CUST-02846,8,64.18,9,0,1
CUST-02847,26,97.07,0,1,0
CUST-02848,71,46.4,5,4,1
CUST-02849,30,20.54,1,4,1
CUST-02850,7,86.85,6,1,1
CUST-02851,67,117.26,3,1,0
CUST-02852,65,80.68,4,4,1
CUST-02853,36,31.99,4,1,1
CUST-02854,25,52.07,4,3,1
CUST-02855,37,106.76,1,4,1
CUST-02856,1,43.26,4,2,1
CUST-02857,15,80.77,2,4,1
CUST-02858,37,60.27,3,0,1
CUST-02859,13,40.78,1,3,1
CUST-02860,8,101.34,3,2,1
CUST-02861,5,94.28,8,1,1
CUST-02862,60,86.16,7,0,1
CUST-02863,1,43.63,2,0,1
CUST-02864,36,29.79,0,3,1
CUST-02865,35,77.62,0,2,1
CUST-02866,66,75.37,5,0,0
CUST-02867,63,38.84,2,2,1
CUST-02868,23,25.62,3,2,1
CUST-02869,9,28.07,0,0,1
CUST-02870,34,119.28,7,2,1
CUST-02871,46,98.36,0,3,0
CUST-02872,4,112.2,4,0,1
CUST-02873,30,39.51,5,3,1
CUST-02874,3,116.06,1,3,1
CUST-02875,14,34.27,6,2,1
CUST-02876,60,70.91,6,2,1
CUST-02877,45,102.97,0,0,0
CUST-02878,34,54.98,3,1,1
CUST-02879,45,62.48,3,0,1
CUST-02880,61,32.82,4,3,1
CUST-02881,16,32.29,0,2,1
CUST-02882,66,81.96,0,3,0
CUST-02883,40,87.55,6,4,1
CUST-02884,17,97.73,8,4,1
CUST-02885,34,75.67,0,3,1
CUST-02886,16,84.58,1,1,1
CUST-02887,60,21.35,5,1,1
CUST-02888,66,36.22,5,0,1
CUST-02889,66,118.49,1,0,0
CUST-02890,13,27.6,8,0,1
CUST-02891,56,87.88,3,2,1
CUST-02892,31,37.61,6,1,1
CUST-02893,34,91.67,5,3,1
CUST-02894,39,90.6,2,4,1
CUST-02895,67,43.42,7,1,1
CUST-02896,8,46.96,6,1,1
CUST-02897,55,85.48,8,1,1
CUST-02898,27,59.01,2,0,1
CUST-02899,53,39.45,0,2,0
CUST-02900,39,93.17,1,3,1
CUST-02901,65,35.41,0,0,0
CUST-02902,17,105.56,4,2,1
CUST-02903,30,71.47,9,1,1
CUST-02904,53,30.57,1,2,1
CUST-02905,13,89.41,2,0,1
CUST-02906,21,71.92,7,1,1
CUST-02907,19,49.81,9,0,1
CUST-02908,53,62.25,4,3,1
CUST-02909,19,49.83,3,1,1
CUST-02910,57,46.3,4,2,1
CUST-02911,25,36.36,9,0,1
CUST-02912,31,56.28,5,4,1
CUST-02913,55,45.1,6,2,1
CUST-02914,23,88.34,8,2,1
CUST-02915,32,88.39,0,1,0
CUST-02916,62,70.18,3,2,1
CUST-02917,10,97.79,8,0,1
CUST-02918,54,104.13,4,4,1
CUST-02919,52,77.98,7,3,1
CUST-02920,20,81.89,0,4,1
CUST-02921,32,48.29,3,0,1
CUST-02922,14,109.49,8,1,1
CUST-02923,50,22.42,0,0,0
CUST-02924,28,54.86,0,2,1
CUST-02925,53,92.18,3,1,0
CUST-02926,24,28.01,2,3,1
CUST-02927,22,38.32,6,3,1
CUST-02928,30,78.93,2,0,1
CUST-02929,63,76.0,0,2,0
CUST-02930,4,93.89,9,3,1
CUST-02931,59,101.26,1,4,1
CUST-02932,8,32.86,9,1,1
CUST-02933,12,21.84,3,4,1
CUST-02934,31,88.96,0,3,1
CUST-02935,34,50.14,0,3,1
CUST-02936,49,82.6,7,0,1
CUST-02937,57,35.05,6,0,1
CUST-02938,26,66.9,7,1,1
